"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct","oty_month2_emplvl_chg","oty_month2_emplvl_pct","oty_month3_emplvl_chg","oty_month3_emplvl_pct","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct"
"34009","5","7224","76","0","2014","2","","Cape May County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",30,203,368,589,1765492,1755038,102894,351,"",1.66,2.14,3.25,4.34,5.77,2.84,5.16,1.71,"",-1,-3.2,-38,-15.8,0,0.0,-42,-6.7,17552,1.0,31868,1.8,183,0.2,26,8.0
"34009","5","7224","76","0","2014","3","","Cape May County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",31,676,638,412,3492679,3167341,170501,467,"",1.70,4.61,4.43,3.34,9.47,3.72,5.55,2.27,"",0,0.0,1,0.1,-7,-1.1,-15,-3.5,-146860,-4.0,-124419,-3.8,-19712,-10.4,-14,-2.9
"34009","5","7224","76","0","2014","4","","Cape May County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",31,308,258,238,1418360,884959,48626,407,"",1.71,3.01,2.81,2.68,4.92,2.33,4.26,1.73,"",0,0.0,8,2.7,6,2.4,-3,-1.2,9478,0.7,-2852,-0.3,-6696,-12.1,-3,-0.7
"34011","5","7224","76","0","2014","1","N","Cumberland County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,0,0,0,0,0,0,0,"N",1.18,0,0,0,0,0,0,0,"N",1,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34011","5","7224","76","0","2014","2","N","Cumberland County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,0,0,0,0,0,0,0,"N",1.18,0,0,0,0,0,0,0,"N",1,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34011","5","7224","76","0","2014","3","N","Cumberland County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,0,"N",1.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34011","5","7224","76","0","2014","4","","Cumberland County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,116,120,120,322586,286871,7471,209,"",1.10,0.74,0.78,0.79,0.59,0.45,0.46,0.76,"",-1,-5.9,-21,-15.3,-22,-15.5,-22,-15.5,-64657,-16.7,-63463,-18.1,-3019,-28.8,-3,-1.4
"34013","5","7224","76","0","2014","1","","Essex County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",127,628,662,680,3421157,3392648,81148,401,"",1.36,0.74,0.77,0.78,0.79,0.73,0.87,1.04,"",-9,-6.6,-41,-6.1,10,1.5,2,0.3,204142,6.3,223291,7.0,-120,-0.1,30,8.1
"34013","5","7224","76","0","2014","2","","Essex County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",128,651,726,713,3488885,3150572,75227,385,"",1.37,0.74,0.81,0.79,0.82,0.60,0.60,1.05,"",-6,-4.5,-11,-1.7,63,9.5,45,6.7,184858,5.6,176017,5.9,-3014,-3.9,2,0.5
"34013","5","7224","76","0","2014","3","","Essex County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",132,655,644,676,3582743,2773246,64691,419,"",1.41,0.77,0.76,0.77,0.84,0.68,0.71,1.10,"",-2,-1.5,-5,-0.8,-7,-1.1,3,0.4,288777,8.8,193643,7.5,3190,5.2,36,9.4
"34013","5","7224","76","0","2014","4","","Essex County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",133,703,748,742,3747839,2560992,64816,394,"",1.40,0.79,0.85,0.84,0.85,0.81,0.94,1.03,"",0,0.0,-6,-0.8,61,8.9,70,10.4,258421,7.4,131042,5.4,1897,3.0,5,1.3
"34015","5","7224","76","0","2014","1","","Gloucester County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",25,209,211,221,683681,682681,15764,246,"",0.88,0.83,0.83,0.86,0.86,0.61,0.60,1.02,"",-2,-7.4,48,29.8,55,35.3,69,45.4,-130041,-16.0,119959,21.3,942,6.4,-154,-38.5
"34015","5","7224","76","0","2014","2","","Gloucester County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",23,212,217,233,748762,688862,14858,261,"",0.81,0.80,0.80,0.86,0.80,0.41,0.33,0.97,"",-3,-11.5,55,35.0,58,36.5,63,37.1,191336,34.3,192367,38.7,1549,11.6,-4,-1.5
"34015","5","7224","76","0","2014","3","","Gloucester County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",23,217,225,216,724535,621604,12665,254,"",0.80,0.84,0.87,0.80,0.79,0.44,0.36,0.95,"",-3,-11.5,57,35.6,63,38.9,59,37.6,176424,32.2,178188,40.2,2057,19.4,-10,-3.8
"34015","5","7224","76","0","2014","4","","Gloucester County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",22,208,205,210,724083,574399,11976,268,"",0.77,0.77,0.76,0.79,0.73,0.53,0.46,0.95,"",-3,-12.0,62,42.5,56,37.6,58,38.2,201999,38.7,190602,49.7,2954,32.7,-2,-0.7
"34017","5","7224","76","0","2014","1","","Hudson County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",134,681,664,665,2909870,2873370,77348,334,"",2.07,1.12,1.09,1.07,0.81,0.69,0.81,0.74,"",-3,-2.2,39,6.1,28,4.4,16,2.5,201766,7.5,184356,6.9,5072,7.0,10,3.1
"34017","5","7224","76","0","2014","2","","Hudson County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",132,658,656,635,2817564,2597472,70061,334,"",2.03,1.05,1.04,0.99,0.83,0.64,0.67,0.80,"",-6,-4.3,21,3.3,-40,-5.7,-140,-18.1,-271019,-8.8,-293291,-10.1,-11477,-14.1,-4,-1.2
"34017","5","7224","76","0","2014","3","","Hudson County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",129,627,616,653,2756288,2269958,56393,335,"",1.98,0.99,0.98,1.02,0.80,0.70,0.76,0.80,"",-10,-7.2,-134,-17.6,-142,-18.7,-127,-16.3,-589097,-17.6,-619382,-21.4,-24044,-29.9,-1,-0.3
"34017","5","7224","76","0","2014","4","","Hudson County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",128,639,662,656,3139762,2306865,58311,370,"",1.92,1.00,1.05,1.04,0.92,0.89,1.00,0.89,"",-11,-7.9,-116,-15.4,-51,-7.2,-36,-5.2,-145423,-4.4,-220055,-8.7,-12142,-17.2,19,5.4
"34019","5","7224","76","0","2014","1","N","Hunterdon County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34019","5","7224","76","0","2014","2","N","Hunterdon County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34019","5","7224","76","0","2014","3","N","Hunterdon County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34019","5","7224","76","0","2014","4","N","Hunterdon County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34021","5","7224","76","0","2014","1","","Mercer County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",49,304,286,312,1230651,1223751,30659,315,"",0.97,0.51,0.47,0.51,0.36,0.43,0.51,0.74,"",-4,-7.5,-9,-2.9,-20,-6.5,7,2.3,-16233,-1.3,-14433,-1.2,-2799,-8.4,4,1.3
"34021","5","7224","76","0","2014","2","","Mercer County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",48,310,309,318,1309218,1140386,29617,322,"",0.95,0.50,0.49,0.50,0.41,0.38,0.41,0.83,"",-2,-4.0,-7,-2.2,-42,-12.0,-42,-11.7,-81256,-5.8,-118888,-9.4,-6391,-17.7,10,3.2
"34021","5","7224","76","0","2014","3","","Mercer County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",49,316,315,317,1294063,1017576,25775,315,"",0.96,0.50,0.50,0.50,0.39,0.44,0.49,0.79,"",-1,-2.0,-42,-11.7,-38,-10.8,-40,-11.2,-205627,-13.7,-223848,-18.0,-8451,-24.7,-9,-2.8
"34021","5","7224","76","0","2014","4","","Mercer County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",49,319,309,312,1306727,905872,21872,321,"",0.96,0.50,0.49,0.50,0.39,0.50,0.53,0.78,"",-2,-3.9,-16,-4.8,-15,-4.6,-16,-4.9,-170487,-11.5,-125637,-12.2,-5314,-19.5,-24,-7.0
"34023","5","7224","76","0","2014","1","","Middlesex County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",109,593,597,603,2217227,2214776,52035,285,"",1.09,0.59,0.59,0.59,0.45,0.36,0.39,0.76,"",0,0.0,-17,-2.8,-19,-3.1,-43,-6.7,-101803,-4.4,-101554,-4.4,-8324,-13.8,-1,-0.3
"34023","5","7224","76","0","2014","2","","Middlesex County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",105,589,596,573,2232477,2045352,49241,293,"",1.04,0.57,0.57,0.54,0.45,0.29,0.28,0.81,"",-8,-7.1,-97,-14.1,-83,-12.2,-105,-15.5,-321326,-12.6,-306438,-13.0,-12799,-20.6,5,1.7
"34023","5","7224","76","0","2014","3","","Middlesex County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",104,542,544,569,2177178,1777564,40575,304,"",1.03,0.52,0.53,0.54,0.44,0.33,0.32,0.83,"",-9,-8.0,-121,-18.3,-78,-12.5,-74,-11.5,-199852,-8.4,-151741,-7.9,-7511,-15.6,19,6.7
"34023","5","7224","76","0","2014","4","","Middlesex County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",105,568,567,570,2330108,1624262,35181,315,"",1.03,0.54,0.54,0.55,0.45,0.38,0.37,0.83,"",-8,-7.1,-42,-6.9,-75,-11.7,-39,-6.4,-199187,-7.9,-100054,-5.8,-7255,-17.1,1,0.3
"34025","5","7224","76","0","2014","1","","Monmouth County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",74,1077,1027,1043,4102634,4098434,106796,301,"",0.81,1.74,1.66,1.64,1.76,1.33,1.60,1.05,"",-3,-3.9,137,14.6,106,11.5,111,11.9,627166,18.0,627766,18.1,16262,18.0,14,4.9
"34025","5","7224","76","0","2014","2","","Monmouth County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",77,1111,1425,1740,5854555,5334277,144165,316,"",0.83,1.72,2.13,2.51,2.20,1.30,1.39,1.03,"",0,0.0,77,7.4,164,13.0,211,13.8,626634,12.0,461092,9.5,-1033,-0.7,1,0.3
"34025","5","7224","76","0","2014","3","","Monmouth County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",77,1765,1672,1441,7643120,6119804,180169,362,"",0.83,2.61,2.50,2.16,2.92,1.77,2.20,1.20,"",-1,-1.3,136,8.3,61,3.8,169,13.3,763462,11.1,510151,9.1,20880,13.1,10,2.8
"34025","5","7224","76","0","2014","4","","Monmouth County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",77,1238,1226,1189,5054670,3608106,94199,319,"",0.83,1.88,1.88,1.83,1.82,1.38,1.63,0.97,"",-2,-2.5,52,4.4,74,6.4,72,6.4,267487,5.6,308285,9.3,5406,6.1,-1,-0.3
"34027","5","7224","76","0","2014","1","","Morris County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",57,548,527,538,2224497,2224497,57582,318,"",0.73,0.76,0.74,0.74,0.50,0.42,0.50,0.67,"",-3,-5.0,76,16.1,66,14.3,77,16.7,371267,20.0,371267,20.0,9808,20.5,11,3.6
"34027","5","7224","76","0","2014","2","","Morris County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",58,536,552,560,2356617,2312998,61961,330,"",0.74,0.73,0.73,0.73,0.55,0.45,0.47,0.75,"",-1,-1.7,35,7.0,29,5.5,10,1.8,239217,11.3,242082,11.7,5286,9.3,20,6.5
"34027","5","7224","76","0","2014","3","","Morris County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",58,577,571,552,2387497,2121124,48462,324,"",0.74,0.77,0.77,0.73,0.56,0.57,0.55,0.74,"",0,0.0,47,8.9,41,7.7,25,4.7,171631,7.7,156481,8.0,-2549,-5.0,2,0.6
"34027","5","7224","76","0","2014","4","","Morris County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",60,609,630,658,3244113,2636732,67641,395,"",0.76,0.82,0.85,0.90,0.72,0.91,1.02,0.84,"",-1,-1.6,89,17.1,72,12.9,113,20.7,614475,23.4,633666,31.6,15696,30.2,21,5.6
"34029","5","7224","76","0","2014","1","","Ocean County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",34,554,526,515,2289785,2216787,74969,331,"",0.59,1.44,1.36,1.30,2.03,1.49,2.24,1.49,"",1,3.0,202,57.4,110,26.4,104,25.3,693083,43.4,691981,45.4,23288,45.1,18,5.8
"34029","5","7224","76","0","2014","2","","Ocean County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",34,573,661,793,2746126,2567902,95093,313,"",0.58,1.39,1.53,1.77,1.98,1.05,1.46,1.27,"",2,6.2,111,24.0,115,21.1,63,8.6,542866,24.6,534560,26.3,21210,28.7,20,6.8
"34029","5","7224","76","0","2014","3","","Ocean County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",34,845,813,669,3441844,3016384,128658,341,"",0.58,1.93,1.88,1.57,2.49,1.31,2.17,1.39,"",2,6.2,56,7.1,64,8.5,7,1.1,259303,8.1,257813,9.3,11405,9.7,7,2.1
"34029","5","7224","76","0","2014","4","","Ocean County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",34,538,506,524,2496608,1686929,56797,367,"",0.58,1.28,1.23,1.29,1.77,0.99,1.44,1.39,"",1,3.0,40,8.0,-45,-8.2,-5,-0.9,199720,8.7,140285,9.1,4058,7.7,31,9.2
"34031","5","7224","76","0","2014","1","","Passaic County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",103,404,397,410,1487441,1481141,36110,283,"",1.83,0.95,0.93,0.94,0.96,0.69,0.78,1.02,"",-3,-2.8,-36,-8.2,-43,-9.8,-31,-7.0,-50781,-3.3,-47031,-3.1,-1746,-4.6,14,5.2
"34031","5","7224","76","0","2014","2","","Passaic County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",104,417,432,425,1616833,1561133,39785,293,"",1.84,0.95,0.97,0.94,0.91,0.53,0.55,0.96,"",-3,-2.8,-22,-5.0,1,0.2,-1,-0.2,13774,0.9,9624,0.6,1333,3.5,8,2.8
"34031","5","7224","76","0","2014","3","","Passaic County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",104,419,412,422,1604873,1417470,33595,296,"",1.83,0.97,0.97,0.95,0.94,0.60,0.61,0.98,"",-4,-3.7,5,1.2,3,0.7,20,5.0,114058,7.7,97111,7.4,273,0.8,15,5.3
"34031","5","7224","76","0","2014","4","","Passaic County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",104,417,418,425,1748176,1358382,33064,320,"",1.82,0.94,0.95,0.96,0.96,0.73,0.80,1.01,"",-3,-2.8,36,9.4,31,8.0,44,11.5,149174,9.3,54465,4.2,-379,-1.1,-1,-0.3
"34033","5","7224","76","0","2014","1","","Salem County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,52,52,51,115034,115034,2120,171,"",1.38,0.97,0.97,0.93,0.51,0.34,0.37,0.54,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34033","5","7224","76","0","2014","2","","Salem County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,50,51,49,122377,122377,2175,188,"",1.39,0.89,0.89,0.83,0.49,0.31,0.23,0.56,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34033","5","7224","76","0","2014","3","","Salem County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,55,53,54,118612,114450,1935,169,"",1.39,0.99,0.97,0.94,0.49,0.38,0.25,0.51,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34033","5","7224","76","0","2014","4","N","Salem County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",1.38,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34035","5","7224","76","0","2014","1","","Somerset County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",25,163,165,173,582938,582938,12724,269,"",0.54,0.36,0.36,0.37,0.17,0.15,0.17,0.46,"",2,8.7,1,0.6,8,5.1,16,10.2,9646,1.7,9646,1.7,-552,-4.2,-9,-3.2
"34035","5","7224","76","0","2014","2","","Somerset County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",25,171,178,174,638851,636751,13734,282,"",0.54,0.36,0.37,0.35,0.23,0.20,0.18,0.63,"",2,8.7,16,10.3,27,17.9,12,7.4,48847,8.3,49447,8.4,26,0.2,-9,-3.1
"34035","5","7224","76","0","2014","3","","Somerset County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",25,172,171,159,605276,562151,12718,278,"",0.54,0.36,0.36,0.33,0.21,0.23,0.24,0.62,"",2,8.7,12,7.5,8,4.9,-1,-0.6,32170,5.6,34669,6.6,1634,14.7,4,1.5
"34035","5","7224","76","0","2014","4","","Somerset County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",25,153,157,157,641907,496816,11197,317,"",0.54,0.32,0.33,0.33,0.22,0.27,0.28,0.66,"",1,4.2,-12,-7.3,-12,-7.1,-8,-4.8,13439,2.1,6264,1.3,414,3.8,26,8.9
"34037","5","7224","76","0","2014","1","","Sussex County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,162,160,165,615153,615153,16178,291,"",1.04,1.69,1.63,1.65,2.07,1.55,1.99,1.25,"",0,0.0,13,8.7,8,5.3,7,4.4,42258,7.4,42258,7.4,-1095,-6.3,3,1.0
"34037","5","7224","76","0","2014","2","","Sussex County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",18,177,176,181,635266,607298,16269,275,"",1.11,1.76,1.69,1.70,1.78,1.01,1.13,1.04,"",2,12.5,28,18.8,23,15.0,26,16.8,47788,8.1,49145,8.8,-511,-3.0,-22,-7.4
"34037","5","7224","76","0","2014","3","","Sussex County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,146,158,154,619237,499558,11644,312,"",1.05,1.44,1.55,1.48,1.87,0.95,0.96,1.25,"",0,0.0,-5,-3.3,-1,-0.6,-4,-2.5,13892,2.3,14292,2.9,-1080,-8.5,14,4.7
"34037","5","7224","76","0","2014","4","","Sussex County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,157,158,155,604022,424802,9984,297,"",1.04,1.53,1.57,1.57,1.68,1.07,1.18,1.08,"",0,0.0,-2,-1.3,-4,-2.5,-7,-4.3,-5536,-0.9,12739,3.1,-1359,-12.0,6,2.1
"34039","5","7224","76","0","2014","1","","Union County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",67,461,466,480,2093943,2078443,49515,343,"",1.02,0.82,0.82,0.83,0.78,0.61,0.67,0.95,"",-1,-1.5,15,3.4,29,6.6,42,9.6,93703,4.7,106383,5.4,-2680,-5.1,-6,-1.7
"34039","5","7224","76","0","2014","2","","Union County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",67,479,443,447,2133493,1933742,47177,360,"",1.02,0.82,0.75,0.75,0.71,0.50,0.50,0.91,"",0,0.0,26,5.7,-1,-0.2,-5,-1.1,44399,2.1,74164,4.0,-3012,-6.0,3,0.8
"34039","5","7224","76","0","2014","3","","Union County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",66,408,417,420,1948486,1557950,35771,361,"",1.00,0.71,0.73,0.71,0.69,0.52,0.52,0.96,"",-2,-2.9,-36,-8.1,-17,-3.9,-28,-6.2,26140,1.4,60348,4.0,-3291,-8.4,26,7.8
"34039","5","7224","76","0","2014","4","","Union County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",66,431,433,428,2219826,1493626,32586,396,"",0.99,0.73,0.74,0.74,0.70,0.63,0.62,0.95,"",-2,-2.9,-25,-5.5,-30,-6.5,-36,-7.8,54432,2.5,28722,2.0,-4979,-13.3,35,9.7
"34041","5","7224","76","0","2014","1","","Warren County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",15,65,64,60,203878,203878,4359,249,"",1.16,0.76,0.74,0.69,0.68,0.50,0.52,0.94,"",-1,-6.2,1,1.6,-3,-4.5,-5,-7.7,6273,3.2,6273,3.2,-569,-11.5,16,6.9
"34041","5","7224","76","0","2014","2","","Warren County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",15,63,60,61,212475,204975,4310,266,"",1.15,0.70,0.65,0.65,0.63,0.38,0.31,0.94,"",-1,-6.2,-1,-1.6,0,0.0,-5,-7.6,11620,5.8,4120,2.1,-680,-13.6,22,9.0
"34041","5","7224","76","0","2014","3","","Warren County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",15,64,65,69,223048,203548,3129,260,"",1.15,0.73,0.74,0.75,0.69,0.47,0.30,0.93,"",-1,-6.2,-4,-5.9,-3,-4.4,3,4.5,16240,7.9,-1700,-0.8,-1239,-28.4,24,10.2
"34041","5","7224","76","0","2014","4","","Warren County, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,67,103,96,300394,262204,5676,261,"",1.22,0.74,1.15,1.08,0.87,0.82,0.82,0.88,"",0,0.0,2,3.1,34,49.3,27,39.1,88723,41.9,90973,53.1,1812,46.9,20,8.3
"34999","5","7224","76","0","2014","1","N","Unknown Or Undefined, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34999","5","7224","76","0","2014","2","N","Unknown Or Undefined, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34999","5","7224","76","0","2014","3","N","Unknown Or Undefined, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34999","5","7224","76","0","2014","4","N","Unknown Or Undefined, New Jersey","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35000","5","7224","56","0","2014","1","","New Mexico -- Statewide","Private","Drinking places, alcoholic beverages","State, NAICS 4-digit -- by ownership sector","All establishment sizes",125,1616,1547,1565,5384648,5307055,66997,263,"",0.47,0.79,0.75,0.75,0.88,0.64,0.72,1.16,"",6,5.0,79,5.1,20,1.3,31,2.0,292322,5.7,270196,5.4,4097,6.5,7,2.7
"35000","5","7224","56","0","2014","2","","New Mexico -- Statewide","Private","Drinking places, alcoholic beverages","State, NAICS 4-digit -- by ownership sector","All establishment sizes",119,1516,1559,1560,5397091,5138505,61585,269,"",0.44,0.72,0.72,0.72,0.75,0.49,0.44,1.04,"",-6,-4.8,-160,-9.5,-92,-5.6,-113,-6.8,-124861,-2.3,-126549,-2.4,-4934,-7.4,14,5.5
